"Plot Title: 11009653"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009653, SEN S/N: 11009653)","Temp, °F (LGR S/N: 11009653, SEN S/N: 11009653)","DO Adj Conc, mg/L (LGR S/N: 11009653)","Coupler Attached (LGR S/N: 11009653)","Coupler Detached (LGR S/N: 11009653)","Host Connected (LGR S/N: 11009653)","End Of File (LGR S/N: 11009653)"
2703,01/26/17 03:30:00 AM,12.77,32.25,,,,,
2704,01/26/17 04:00:00 AM,12.76,32.25,,,,,
2705,01/26/17 04:30:00 AM,12.74,32.25,,,,,
2706,01/26/17 05:00:00 AM,12.75,32.25,,,,,
2707,01/26/17 05:30:00 AM,12.75,32.22,,,,,
2708,01/26/17 06:00:00 AM,12.71,32.22,,,,,
2709,01/26/17 06:30:00 AM,12.69,32.22,,,,,
2710,01/26/17 07:00:00 AM,12.67,32.22,,,,,
2711,01/26/17 07:30:00 AM,12.64,32.22,,,,,
2712,01/26/17 08:00:00 AM,12.63,32.25,,,,,
2713,01/26/17 08:30:00 AM,12.66,32.22,,,,,
2714,01/26/17 09:00:00 AM,12.62,32.25,,,,,
2715,01/26/17 09:30:00 AM,12.59,32.25,,,,,
2716,01/26/17 10:00:00 AM,12.59,32.25,,,,,
2717,01/26/17 10:30:00 AM,12.62,32.25,,,,,
2718,01/26/17 11:00:00 AM,12.61,32.29,,,,,
2719,01/26/17 11:30:00 AM,12.64,32.36,,,,,
2720,01/26/17 12:00:00 PM,12.70,32.36,,,,,
2721,01/26/17 12:30:00 PM,12.75,32.40,,,,,
2722,01/26/17 01:00:00 PM,12.82,32.43,,,,,
2723,01/26/17 01:30:00 PM,12.89,32.43,,,,,
2724,01/26/17 02:00:00 PM,12.97,32.50,,,,,
2725,01/26/17 02:30:00 PM,13.09,32.54,,,,,
2726,01/26/17 03:00:00 PM,13.16,32.54,,,,,
2727,01/26/17 03:30:00 PM,13.23,32.54,,,,,
2728,01/26/17 04:00:00 PM,13.25,32.58,,,,,
2729,01/26/17 04:30:00 PM,13.33,32.58,,,,,
2730,01/26/17 05:00:00 PM,13.38,32.54,,,,,
2731,01/26/17 05:30:00 PM,13.41,32.50,,,,,
2732,01/26/17 06:00:00 PM,13.41,32.47,,,,,
2733,01/26/17 06:30:00 PM,13.37,32.43,,,,,
2734,01/26/17 07:00:00 PM,13.28,32.40,,,,,
2735,01/26/17 07:30:00 PM,13.20,32.36,,,,,
2736,01/26/17 08:00:00 PM,13.11,32.36,,,,,
2737,01/26/17 08:30:00 PM,12.97,32.32,,,,,
2738,01/26/17 09:00:00 PM,12.90,32.32,,,,,
2739,01/26/17 09:30:00 PM,12.84,32.32,,,,,
2740,01/26/17 10:00:00 PM,12.77,32.29,,,,,
2741,01/26/17 10:30:00 PM,12.75,32.29,,,,,
2742,01/26/17 11:00:00 PM,12.74,32.29,,,,,
2743,01/26/17 11:30:00 PM,12.75,32.25,,,,,
2744,01/27/17 12:00:00 AM,12.77,32.25,,,,,
2745,01/27/17 12:30:00 AM,12.77,32.25,,,,,
2746,01/27/17 01:00:00 AM,12.82,32.22,,,,,
2747,01/27/17 01:30:00 AM,12.80,32.25,,,,,
2748,01/27/17 02:00:00 AM,12.83,32.22,,,,,
2749,01/27/17 02:30:00 AM,12.89,32.22,,,,,
2750,01/27/17 03:00:00 AM,12.89,32.22,,,,,
2751,01/27/17 03:30:00 AM,12.91,32.22,,,,,
2752,01/27/17 04:00:00 AM,12.92,32.22,,,,,
2753,01/27/17 04:30:00 AM,12.91,32.22,,,,,
2754,01/27/17 05:00:00 AM,12.90,32.18,,,,,
2755,01/27/17 05:30:00 AM,12.86,32.18,,,,,
2756,01/27/17 06:00:00 AM,12.83,32.18,,,,,
2757,01/27/17 06:30:00 AM,12.81,32.18,,,,,
2758,01/27/17 07:00:00 AM,12.77,32.18,,,,,
2759,01/27/17 07:30:00 AM,12.74,32.14,,,,,
2760,01/27/17 08:00:00 AM,12.73,32.14,,,,,
2761,01/27/17 08:30:00 AM,12.70,32.14,,,,,
2762,01/27/17 09:00:00 AM,12.65,32.11,,,,,
2763,01/27/17 09:30:00 AM,12.65,32.11,,,,,
2764,01/27/17 10:00:00 AM,12.64,32.14,,,,,
2765,01/27/17 10:30:00 AM,12.64,32.14,,,,,
2766,01/27/17 11:00:00 AM,12.70,32.18,,,,,
2767,01/27/17 11:30:00 AM,12.80,32.22,,,,,
2768,01/27/17 12:00:00 PM,12.90,32.29,,,,,
2769,01/27/17 12:30:00 PM,12.92,32.43,,,,,
2770,01/27/17 01:00:00 PM,12.96,32.47,,,,,
2771,01/27/17 01:30:00 PM,13.07,32.54,,,,,
2772,01/27/17 02:00:00 PM,13.16,32.58,,,,,
2773,01/27/17 02:30:00 PM,13.27,32.61,,,,,
2774,01/27/17 03:00:00 PM,13.38,32.61,,,,,
2775,01/27/17 03:30:00 PM,13.45,32.61,,,,,
2776,01/27/17 04:00:00 PM,13.52,32.58,,,,,
2777,01/27/17 04:30:00 PM,13.52,32.58,,,,,
2778,01/27/17 05:00:00 PM,13.52,32.54,,,,,
2779,01/27/17 05:30:00 PM,13.50,32.50,,,,,
2780,01/27/17 06:00:00 PM,13.42,32.50,,,,,
2781,01/27/17 06:30:00 PM,13.33,32.43,,,,,
2782,01/27/17 07:00:00 PM,13.22,32.40,,,,,
2783,01/27/17 07:30:00 PM,13.12,32.40,,,,,
2784,01/27/17 08:00:00 PM,13.04,32.36,,,,,
2785,01/27/17 08:30:00 PM,12.95,32.36,,,,,
2786,01/27/17 09:00:00 PM,12.87,32.32,,,,,
2787,01/27/17 09:30:00 PM,12.85,32.32,,,,,
2788,01/27/17 10:00:00 PM,12.85,32.29,,,,,
2789,01/27/17 10:30:00 PM,12.87,32.29,,,,,
2790,01/27/17 11:00:00 PM,12.91,32.25,,,,,
2791,01/27/17 11:30:00 PM,12.96,32.22,,,,,
2792,01/28/17 12:00:00 AM,12.94,32.22,,,,,
2793,01/28/17 12:30:00 AM,13.00,32.22,,,,,
2794,01/28/17 01:00:00 AM,13.02,32.22,,,,,
2795,01/28/17 01:30:00 AM,13.04,32.22,,,,,
2796,01/28/17 02:00:00 AM,13.05,32.22,,,,,
2797,01/28/17 02:30:00 AM,13.09,32.18,,,,,
2798,01/28/17 03:00:00 AM,13.06,32.18,,,,,
2799,01/28/17 03:30:00 AM,13.05,32.18,,,,,
2800,01/28/17 04:00:00 AM,13.03,32.18,,,,,
2801,01/28/17 04:30:00 AM,12.99,32.18,,,,,
2802,01/28/17 05:00:00 AM,12.96,32.18,,,,,
2803,01/28/17 05:30:00 AM,12.92,32.18,,,,,
2804,01/28/17 06:00:00 AM,12.85,32.14,,,,,
2805,01/28/17 06:30:00 AM,12.82,32.14,,,,,
2806,01/28/17 07:00:00 AM,12.79,32.14,,,,,
2807,01/28/17 07:30:00 AM,12.72,32.14,,,,,
2808,01/28/17 08:00:00 AM,12.70,32.14,,,,,
2809,01/28/17 08:30:00 AM,12.66,32.14,,,,,
2810,01/28/17 09:00:00 AM,12.64,32.14,,,,,
2811,01/28/17 09:30:00 AM,12.61,32.14,,,,,
2812,01/28/17 10:00:00 AM,12.60,32.14,,,,,
2813,01/28/17 10:30:00 AM,12.60,32.14,,,,,
2814,01/28/17 11:00:00 AM,12.59,32.14,,,,,
2815,01/28/17 11:30:00 AM,12.63,32.18,,,,,
2816,01/28/17 12:00:00 PM,12.62,32.22,,,,,
2817,01/28/17 12:30:00 PM,12.70,32.25,,,,,
2818,01/28/17 01:00:00 PM,12.75,32.25,,,,,
2819,01/28/17 01:30:00 PM,12.83,32.25,,,,,
2820,01/28/17 02:00:00 PM,12.92,32.32,,,,,
2821,01/28/17 02:30:00 PM,12.96,32.32,,,,,
2822,01/28/17 03:00:00 PM,13.05,32.32,,,,,
2823,01/28/17 03:30:00 PM,13.10,32.36,,,,,
2824,01/28/17 04:00:00 PM,13.16,32.36,,,,,
2825,01/28/17 04:30:00 PM,13.20,32.36,,,,,
2826,01/28/17 05:00:00 PM,13.22,32.36,,,,,
2827,01/28/17 05:30:00 PM,13.20,32.36,,,,,
2828,01/28/17 06:00:00 PM,13.17,32.36,,,,,
2829,01/28/17 06:30:00 PM,13.16,32.32,,,,,
2830,01/28/17 07:00:00 PM,13.09,32.32,,,,,
2831,01/28/17 07:30:00 PM,13.01,32.29,,,,,
2832,01/28/17 08:00:00 PM,12.91,32.29,,,,,
2833,01/28/17 08:30:00 PM,12.85,32.29,,,,,
2834,01/28/17 09:00:00 PM,12.73,32.29,,,,,
2835,01/28/17 09:30:00 PM,12.72,32.29,,,,,
2836,01/28/17 10:00:00 PM,12.69,32.25,,,,,
2837,01/28/17 10:30:00 PM,12.64,32.29,,,,,
2838,01/28/17 11:00:00 PM,12.62,32.25,,,,,
2839,01/28/17 11:30:00 PM,12.61,32.25,,,,,
2840,01/29/17 12:00:00 AM,12.61,32.25,,,,,
2841,01/29/17 12:30:00 AM,12.60,32.25,,,,,
2842,01/29/17 01:00:00 AM,12.61,32.22,,,,,
2843,01/29/17 01:30:00 AM,12.56,32.25,,,,,
2844,01/29/17 02:00:00 AM,12.56,32.25,,,,,
2845,01/29/17 02:30:00 AM,12.55,32.25,,,,,
2846,01/29/17 03:00:00 AM,12.59,32.22,,,,,
2847,01/29/17 03:30:00 AM,12.56,32.22,,,,,
2848,01/29/17 04:00:00 AM,12.55,32.22,,,,,
2849,01/29/17 04:30:00 AM,12.54,32.22,,,,,
2850,01/29/17 05:00:00 AM,12.52,32.18,,,,,
2851,01/29/17 05:30:00 AM,12.47,32.22,,,,,
2852,01/29/17 06:00:00 AM,12.44,32.22,,,,,
2853,01/29/17 06:30:00 AM,12.42,32.22,,,,,
2854,01/29/17 07:00:00 AM,12.43,32.22,,,,,
2855,01/29/17 07:30:00 AM,12.40,32.22,,,,,
2856,01/29/17 08:00:00 AM,12.36,32.22,,,,,
2857,01/29/17 08:30:00 AM,12.34,32.18,,,,,
2858,01/29/17 09:00:00 AM,12.34,32.18,,,,,
2859,01/29/17 09:30:00 AM,12.32,32.22,,,,,
2860,01/29/17 10:00:00 AM,12.32,32.22,,,,,
2861,01/29/17 10:30:00 AM,12.33,32.22,,,,,
2862,01/29/17 11:00:00 AM,12.35,32.25,,,,,
2863,01/29/17 11:30:00 AM,12.39,32.25,,,,,
2864,01/29/17 12:00:00 PM,12.45,32.29,,,,,
2865,01/29/17 12:30:00 PM,12.59,32.36,,,,,
2866,01/29/17 01:00:00 PM,12.67,32.43,,,,,
2867,01/29/17 01:30:00 PM,12.80,32.47,,,,,
2868,01/29/17 02:00:00 PM,12.94,32.50,,,,,
2869,01/29/17 02:30:00 PM,13.05,32.54,,,,,
2870,01/29/17 03:00:00 PM,13.25,32.58,,,,,
2871,01/29/17 03:30:00 PM,13.37,32.61,,,,,
2872,01/29/17 04:00:00 PM,13.45,32.61,,,,,
2873,01/29/17 04:30:00 PM,13.53,32.61,,,,,
2874,01/29/17 05:00:00 PM,13.54,32.61,,,,,
2875,01/29/17 05:30:00 PM,13.56,32.61,,,,,
2876,01/29/17 06:00:00 PM,13.53,32.61,,,,,
2877,01/29/17 06:30:00 PM,13.43,32.58,,,,,
2878,01/29/17 07:00:00 PM,13.41,32.54,,,,,
2879,01/29/17 07:30:00 PM,13.31,32.54,,,,,
2880,01/29/17 08:00:00 PM,13.18,32.50,,,,,
2881,01/29/17 08:30:00 PM,13.05,32.47,,,,,
2882,01/29/17 09:00:00 PM,12.94,32.43,,,,,
2883,01/29/17 09:30:00 PM,12.86,32.40,,,,,
2884,01/29/17 10:00:00 PM,12.82,32.36,,,,,
2885,01/29/17 10:30:00 PM,12.76,32.36,,,,,
2886,01/29/17 11:00:00 PM,12.75,32.32,,,,,
2887,01/29/17 11:30:00 PM,12.72,32.32,,,,,
2888,01/30/17 12:00:00 AM,12.73,32.32,,,,,
2889,01/30/17 12:30:00 AM,12.75,32.29,,,,,
2890,01/30/17 01:00:00 AM,12.76,32.29,,,,,
2891,01/30/17 01:30:00 AM,12.76,32.25,,,,,
2892,01/30/17 02:00:00 AM,12.76,32.25,,,,,
2893,01/30/17 02:30:00 AM,12.77,32.25,,,,,
2894,01/30/17 03:00:00 AM,12.76,32.25,,,,,
2895,01/30/17 03:30:00 AM,12.76,32.22,,,,,
2896,01/30/17 04:00:00 AM,12.74,32.22,,,,,
2897,01/30/17 04:30:00 AM,12.72,32.22,,,,,
2898,01/30/17 05:00:00 AM,12.70,32.18,,,,,
2899,01/30/17 05:30:00 AM,12.66,32.18,,,,,
2900,01/30/17 06:00:00 AM,12.64,32.18,,,,,
2901,01/30/17 06:30:00 AM,12.62,32.18,,,,,
2902,01/30/17 07:00:00 AM,12.60,32.18,,,,,
2903,01/30/17 07:30:00 AM,12.56,32.18,,,,,
2904,01/30/17 08:00:00 AM,12.54,32.14,,,,,
2905,01/30/17 08:30:00 AM,12.50,32.14,,,,,
2906,01/30/17 09:00:00 AM,12.49,32.14,,,,,
2907,01/30/17 09:30:00 AM,12.46,32.14,,,,,
2908,01/30/17 10:00:00 AM,12.45,32.14,,,,,
2909,01/30/17 10:30:00 AM,12.44,32.18,,,,,
2910,01/30/17 11:00:00 AM,12.44,32.18,,,,,
2911,01/30/17 11:30:00 AM,12.45,32.18,,,,,
2912,01/30/17 12:00:00 PM,12.47,32.18,,,,,
2913,01/30/17 12:30:00 PM,12.51,32.18,,,,,
2914,01/30/17 01:00:00 PM,12.56,32.22,,,,,
2915,01/30/17 01:30:00 PM,12.57,32.25,,,,,
2916,01/30/17 02:00:00 PM,12.61,32.25,,,,,
2917,01/30/17 02:30:00 PM,12.69,32.22,,,,,
2918,01/30/17 03:00:00 PM,12.71,32.25,,,,,
2919,01/30/17 03:30:00 PM,12.76,32.25,,,,,
2920,01/30/17 04:00:00 PM,12.83,32.25,,,,,
2921,01/30/17 04:30:00 PM,12.86,32.25,,,,,
2922,01/30/17 05:00:00 PM,12.89,32.22,,,,,
2923,01/30/17 05:30:00 PM,12.90,32.22,,,,,
2924,01/30/17 06:00:00 PM,12.92,32.22,,,,,
2925,01/30/17 06:30:00 PM,12.90,32.22,,,,,
2926,01/30/17 07:00:00 PM,12.84,32.18,,,,,
2927,01/30/17 07:30:00 PM,12.77,32.18,,,,,
2928,01/30/17 08:00:00 PM,12.73,32.18,,,,,
2929,01/30/17 08:30:00 PM,12.67,32.18,,,,,
2930,01/30/17 09:00:00 PM,12.62,32.18,,,,,
2931,01/30/17 09:30:00 PM,12.56,32.18,,,,,
2932,01/30/17 10:00:00 PM,12.53,32.18,,,,,
2933,01/30/17 10:30:00 PM,12.47,32.22,,,,,
2934,01/30/17 11:00:00 PM,12.45,32.22,,,,,
2935,01/30/17 11:30:00 PM,12.44,32.22,,,,,
2936,01/31/17 12:00:00 AM,12.43,32.25,,,,,
2937,01/31/17 12:30:00 AM,12.42,32.25,,,,,
2938,01/31/17 01:00:00 AM,12.42,32.25,,,,,
2939,01/31/17 01:30:00 AM,12.42,32.25,,,,,
2940,01/31/17 02:00:00 AM,12.41,32.25,,,,,
2941,01/31/17 02:30:00 AM,12.37,32.29,,,,,
2942,01/31/17 03:00:00 AM,12.36,32.29,,,,,
2943,01/31/17 03:30:00 AM,12.34,32.29,,,,,
2944,01/31/17 04:00:00 AM,12.33,32.29,,,,,
2945,01/31/17 04:30:00 AM,12.27,32.29,,,,,
2946,01/31/17 05:00:00 AM,12.27,32.29,,,,,
2947,01/31/17 05:30:00 AM,12.23,32.29,,,,,
2948,01/31/17 06:00:00 AM,12.20,32.29,,,,,
2949,01/31/17 06:30:00 AM,12.16,32.29,,,,,
2950,01/31/17 07:00:00 AM,12.14,32.29,,,,,
2951,01/31/17 07:30:00 AM,12.11,32.29,,,,,
2952,01/31/17 08:00:00 AM,12.08,32.29,,,,,
2953,01/31/17 08:30:00 AM,12.02,32.29,,,,,
2954,01/31/17 09:00:00 AM,11.98,32.29,,,,,
2955,01/31/17 09:30:00 AM,11.94,32.32,,,,,
2956,01/31/17 10:00:00 AM,11.92,32.32,,,,,
2957,01/31/17 10:30:00 AM,11.91,32.32,,,,,
2958,01/31/17 11:00:00 AM,11.89,32.36,,,,,
2959,01/31/17 11:30:00 AM,11.92,32.36,,,,,
2960,01/31/17 12:00:00 PM,11.92,32.36,,,,,
2961,01/31/17 12:30:00 PM,11.96,32.36,,,,,
2962,01/31/17 01:00:00 PM,12.01,32.36,,,,,
2963,01/31/17 01:30:00 PM,12.06,32.36,,,,,
2964,01/31/17 02:00:00 PM,12.10,32.40,,,,,
2965,01/31/17 02:30:00 PM,12.16,32.40,,,,,
2966,01/31/17 03:00:00 PM,12.24,32.43,,,,,
2967,01/31/17 03:30:00 PM,12.30,32.43,,,,,
2968,01/31/17 04:00:00 PM,12.36,32.47,,,,,
2969,01/31/17 04:30:00 PM,12.42,32.47,,,,,
2970,01/31/17 05:00:00 PM,12.52,32.50,,,,,
2971,01/31/17 05:30:00 PM,12.54,32.54,,,,,
2972,01/31/17 06:00:00 PM,12.51,32.54,,,,,
2973,01/31/17 06:30:00 PM,12.49,32.54,,,,,
2974,01/31/17 07:00:00 PM,12.51,32.58,,,,,
2975,01/31/17 07:30:00 PM,12.49,32.58,,,,,
2976,01/31/17 08:00:00 PM,12.44,32.58,,,,,
2977,01/31/17 08:30:00 PM,12.39,32.54,,,,,
2978,01/31/17 09:00:00 PM,12.31,32.54,,,,,
2979,01/31/17 09:30:00 PM,12.26,32.50,,,,,
2980,01/31/17 10:00:00 PM,12.20,32.50,,,,,
2981,01/31/17 10:30:00 PM,12.18,32.50,,,,,
2982,01/31/17 11:00:00 PM,12.15,32.50,,,,,
2983,01/31/17 11:30:00 PM,12.23,32.50,,,,,
2984,02/01/17 12:00:00 AM,12.21,32.50,,,,,
2985,02/01/17 12:30:00 AM,12.23,32.50,,,,,
2986,02/01/17 01:00:00 AM,12.26,32.50,,,,,
2987,02/01/17 01:30:00 AM,12.30,32.47,,,,,
2988,02/01/17 02:00:00 AM,12.34,32.47,,,,,
2989,02/01/17 02:30:00 AM,12.35,32.47,,,,,
2990,02/01/17 03:00:00 AM,12.36,32.47,,,,,
2991,02/01/17 03:30:00 AM,12.31,32.47,,,,,
2992,02/01/17 04:00:00 AM,12.34,32.47,,,,,
2993,02/01/17 04:30:00 AM,12.31,32.43,,,,,
2994,02/01/17 05:00:00 AM,12.32,32.43,,,,,
2995,02/01/17 05:30:00 AM,12.30,32.43,,,,,
2996,02/01/17 06:00:00 AM,12.25,32.43,,,,,
2997,02/01/17 06:30:00 AM,12.22,32.43,,,,,
2998,02/01/17 07:00:00 AM,12.19,32.43,,,,,
2999,02/01/17 07:30:00 AM,12.14,32.40,,,,,
3000,02/01/17 08:00:00 AM,12.12,32.40,,,,,
3001,02/01/17 08:30:00 AM,12.10,32.40,,,,,
3002,02/01/17 09:00:00 AM,12.06,32.40,,,,,
3003,02/01/17 09:30:00 AM,12.04,32.40,,,,,
3004,02/01/17 10:00:00 AM,12.05,32.40,,,,,
3005,02/01/17 10:30:00 AM,12.05,32.40,,,,,
3006,02/01/17 11:00:00 AM,12.10,32.40,,,,,
3007,02/01/17 11:30:00 AM,12.12,32.40,,,,,
3008,02/01/17 12:00:00 PM,12.15,32.47,,,,,
3009,02/01/17 12:30:00 PM,12.30,32.47,,,,,
3010,02/01/17 01:00:00 PM,12.44,32.50,,,,,
3011,02/01/17 01:30:00 PM,12.54,32.54,,,,,
3012,02/01/17 02:00:00 PM,12.62,32.58,,,,,
3013,02/01/17 02:30:00 PM,12.86,32.61,,,,,
3014,02/01/17 03:00:00 PM,13.04,32.61,,,,,
3015,02/01/17 03:30:00 PM,13.15,32.61,,,,,
3016,02/01/17 04:00:00 PM,13.24,32.65,,,,,
3017,02/01/17 04:30:00 PM,13.35,32.68,,,,,
3018,02/01/17 05:00:00 PM,13.41,32.65,,,,,
3019,02/01/17 05:30:00 PM,13.47,32.65,,,,,
3020,02/01/17 06:00:00 PM,13.48,32.65,,,,,
3021,02/01/17 06:30:00 PM,13.44,32.65,,,,,
3022,02/01/17 07:00:00 PM,13.37,32.61,,,,,
3023,02/01/17 07:30:00 PM,13.30,32.61,,,,,
3024,02/01/17 08:00:00 PM,13.20,32.58,,,,,
3025,02/01/17 08:30:00 PM,13.09,32.54,,,,,
3026,02/01/17 09:00:00 PM,12.99,32.54,,,,,
3027,02/01/17 09:30:00 PM,12.93,32.50,,,,,
3028,02/01/17 10:00:00 PM,12.90,32.47,,,,,
3029,02/01/17 10:30:00 PM,12.85,32.43,,,,,
3030,02/01/17 11:00:00 PM,12.83,32.40,,,,,
3031,02/01/17 11:30:00 PM,12.83,32.36,,,,,
3032,02/02/17 12:00:00 AM,12.83,32.36,,,,,
3033,02/02/17 12:30:00 AM,12.82,32.32,,,,,
3034,02/02/17 01:00:00 AM,12.84,32.29,,,,,
3035,02/02/17 01:30:00 AM,12.92,32.25,,,,,
3036,02/02/17 02:00:00 AM,13.10,32.18,,,,,
3037,02/02/17 02:30:00 AM,13.11,32.18,,,,,
3038,02/02/17 03:00:00 AM,13.09,32.18,,,,,
3039,02/02/17 03:30:00 AM,13.11,32.14,,,,,
3040,02/02/17 04:00:00 AM,13.10,32.14,,,,,
3041,02/02/17 04:30:00 AM,13.14,32.11,,,,,
3042,02/02/17 05:00:00 AM,13.13,32.11,,,,,
3043,02/02/17 05:30:00 AM,13.14,32.07,,,,,
3044,02/02/17 06:00:00 AM,13.17,32.04,,,,,
3045,02/02/17 06:30:00 AM,13.17,32.04,,,,,
3046,02/02/17 07:00:00 AM,13.16,32.04,,,,,
3047,02/02/17 07:30:00 AM,13.12,32.04,,,,,
3048,02/02/17 08:00:00 AM,13.10,32.07,,,,,
3049,02/02/17 08:30:00 AM,13.04,32.07,,,,,
3050,02/02/17 09:00:00 AM,13.00,32.11,,,,,
3051,02/02/17 09:30:00 AM,12.99,32.07,,,,,
3052,02/02/17 10:00:00 AM,12.94,32.11,,,,,
3053,02/02/17 10:30:00 AM,12.92,32.11,,,,,
3054,02/02/17 11:00:00 AM,12.89,32.14,,,,,
3055,02/02/17 11:30:00 AM,12.85,32.22,,,,,
3056,02/02/17 12:00:00 PM,12.85,32.29,,,,,
3057,02/02/17 12:30:00 PM,12.90,32.36,,,,,
3058,02/02/17 01:00:00 PM,13.09,32.40,,,,,
3059,02/02/17 01:30:00 PM,13.25,32.40,,,,,
3060,02/02/17 02:00:00 PM,13.44,32.40,,,,,
3061,02/02/17 02:30:00 PM,13.54,32.43,,,,,
3062,02/02/17 03:00:00 PM,13.66,32.47,,,,,
3063,02/02/17 03:30:00 PM,13.76,32.50,,,,,
3064,02/02/17 04:00:00 PM,13.78,32.54,,,,,
3065,02/02/17 04:30:00 PM,13.75,32.54,,,,,
3066,02/02/17 05:00:00 PM,13.81,32.47,,,,,
3067,02/02/17 05:30:00 PM,13.82,32.54,,,,,
3068,02/02/17 06:00:00 PM,13.82,32.54,,,,,
3069,02/02/17 06:30:00 PM,13.86,32.54,,,,,
3070,02/02/17 07:00:00 PM,13.82,32.50,,,,,
3071,02/02/17 07:30:00 PM,13.75,32.47,,,,,
3072,02/02/17 08:00:00 PM,13.73,32.47,,,,,
3073,02/02/17 08:30:00 PM,13.73,32.43,,,,,
3074,02/02/17 09:00:00 PM,13.67,32.36,,,,,
3075,02/02/17 09:30:00 PM,13.55,32.36,,,,,
3076,02/02/17 10:00:00 PM,13.45,32.32,,,,,
3077,02/02/17 10:30:00 PM,13.38,32.29,,,,,
3078,02/02/17 11:00:00 PM,13.33,32.29,,,,,
3079,02/02/17 11:30:00 PM,13.31,32.29,,,,,
3080,02/03/17 12:00:00 AM,13.27,32.25,,,,,
3081,02/03/17 12:30:00 AM,13.26,32.25,,,,,
3082,02/03/17 01:00:00 AM,13.25,32.25,,,,,
3083,02/03/17 01:30:00 AM,13.25,32.25,,,,,
3084,02/03/17 02:00:00 AM,13.24,32.25,,,,,
3085,02/03/17 02:30:00 AM,13.25,32.22,,,,,
3086,02/03/17 03:00:00 AM,13.26,32.22,,,,,
3087,02/03/17 03:30:00 AM,13.30,32.22,,,,,
3088,02/03/17 04:00:00 AM,13.31,32.18,,,,,
3089,02/03/17 04:30:00 AM,13.34,32.18,,,,,
3090,02/03/17 05:00:00 AM,13.34,32.18,,,,,
3091,02/03/17 05:30:00 AM,13.34,32.18,,,,,
3092,02/03/17 06:00:00 AM,13.33,32.14,,,,,
3093,02/03/17 06:30:00 AM,13.30,32.14,,,,,
3094,02/03/17 07:00:00 AM,13.24,32.14,,,,,
3095,02/03/17 07:30:00 AM,13.21,32.14,,,,,
3096,02/03/17 08:00:00 AM,13.17,32.14,,,,,
3097,02/03/17 08:30:00 AM,13.11,32.14,,,,,
3098,02/03/17 09:00:00 AM,13.10,32.14,,,,,
3099,02/03/17 09:30:00 AM,13.07,32.11,,,,,
3100,02/03/17 10:00:00 AM,13.01,32.14,,,,,
3101,02/03/17 10:30:00 AM,12.99,32.18,,,,,
3102,02/03/17 11:00:00 AM,12.97,32.22,,,,,
3103,02/03/17 11:30:00 AM,12.97,32.22,,,,,
3104,02/03/17 12:00:00 PM,13.02,32.29,,,,,
3105,02/03/17 12:30:00 PM,13.05,32.32,,,,,
3106,02/03/17 01:00:00 PM,13.16,32.36,,,,,
3107,02/03/17 01:30:00 PM,13.26,32.40,,,,,
3108,02/03/17 02:00:00 PM,13.42,32.40,,,,,
3109,02/03/17 02:30:00 PM,13.55,32.43,,,,,
3110,02/03/17 03:00:00 PM,13.62,32.50,,,,,
3111,02/03/17 03:30:00 PM,13.71,32.54,,,,,
3112,02/03/17 04:00:00 PM,13.81,32.58,,,,,
3113,02/03/17 04:30:00 PM,13.90,32.58,,,,,
3114,02/03/17 05:00:00 PM,13.98,32.54,,,,,
3115,02/03/17 05:30:00 PM,14.08,32.58,,,,,
3116,02/03/17 06:00:00 PM,14.10,32.54,,,,,
3117,02/03/17 06:30:00 PM,14.08,32.54,,,,,
3118,02/03/17 07:00:00 PM,14.02,32.54,,,,,
3119,02/03/17 07:30:00 PM,13.92,32.50,,,,,
3120,02/03/17 08:00:00 PM,13.82,32.47,,,,,
3121,02/03/17 08:30:00 PM,13.66,32.40,,,,,
3122,02/03/17 09:00:00 PM,13.47,32.32,,,,,
3123,02/03/17 09:30:00 PM,13.38,32.32,,,,,
3124,02/03/17 10:00:00 PM,13.31,32.32,,,,,
3125,02/03/17 10:30:00 PM,13.24,32.32,,,,,
3126,02/03/17 11:00:00 PM,13.17,32.29,,,,,
3127,02/03/17 11:30:00 PM,13.14,32.29,,,,,
3128,02/04/17 12:00:00 AM,13.13,32.25,,,,,
3129,02/04/17 12:30:00 AM,13.10,32.25,,,,,
3130,02/04/17 01:00:00 AM,13.11,32.25,,,,,
3131,02/04/17 01:30:00 AM,13.16,32.22,,,,,
3132,02/04/17 02:00:00 AM,13.21,32.22,,,,,
3133,02/04/17 02:30:00 AM,13.24,32.22,,,,,
3134,02/04/17 03:00:00 AM,13.26,32.22,,,,,
3135,02/04/17 03:30:00 AM,13.30,32.22,,,,,
3136,02/04/17 04:00:00 AM,13.32,32.22,,,,,
3137,02/04/17 04:30:00 AM,13.36,32.22,,,,,
3138,02/04/17 05:00:00 AM,13.38,32.18,,,,,
3139,02/04/17 05:30:00 AM,13.37,32.22,,,,,
3140,02/04/17 06:00:00 AM,13.35,32.18,,,,,
3141,02/04/17 06:30:00 AM,13.34,32.18,,,,,
3142,02/04/17 07:00:00 AM,13.34,32.14,,,,,
3143,02/04/17 07:30:00 AM,13.30,32.14,,,,,
3144,02/04/17 08:00:00 AM,13.28,32.11,,,,,
3145,02/04/17 08:30:00 AM,13.22,32.11,,,,,
3146,02/04/17 09:00:00 AM,13.18,32.11,,,,,
3147,02/04/17 09:30:00 AM,13.12,32.11,,,,,
