Plot Title: 11009654,,,,,,,
#,"Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009654, SEN S/N: 11009654, LBL: DO)","Temp, °F (LGR S/N: 11009654, SEN S/N: 11009654, LBL: Temp)",Coupler Attached (LGR S/N: 11009654),Host Connected (LGR S/N: 11009654),Stopped (LGR S/N: 11009654),End Of File (LGR S/N: 11009654)
449,12/11/2019 23:00,12.92,33.48,0.822222222,,,
450,12/11/2019 23:30,12.8,33.48,0.822222222,,,
451,12/12/2019 0:00,12.69,33.51,0.838888889,,,
452,12/12/2019 0:30,12.45,33.62,0.9,,,
453,12/12/2019 1:00,12.37,33.69,0.938888889,,,
454,12/12/2019 1:30,12.26,33.73,0.961111111,,,
455,12/12/2019 2:00,12.36,33.62,0.9,,,
456,12/12/2019 2:30,12.55,33.51,0.838888889,,,
457,12/12/2019 3:00,12.57,33.51,0.838888889,,,
458,12/12/2019 3:30,12.53,33.55,0.861111111,,,
459,12/12/2019 4:00,12.57,33.55,0.861111111,,,
460,12/12/2019 4:30,12.55,33.58,0.877777778,,,
461,12/12/2019 5:00,12.37,33.66,0.922222222,,,
462,12/12/2019 5:30,12.31,33.73,0.961111111,,,
463,12/12/2019 6:00,12.23,33.76,0.977777778,,,
464,12/12/2019 6:30,12.22,33.76,0.977777778,,,
465,12/12/2019 7:00,12.2,33.8,1,,,
466,12/12/2019 7:30,12.1,33.87,1.038888889,,,
467,12/12/2019 8:00,12.2,33.84,1.022222222,,,
468,12/12/2019 8:30,12.03,33.91,1.061111111,,,
469,12/12/2019 9:00,12.02,33.94,1.077777778,,,
470,12/12/2019 9:30,12.14,33.91,1.061111111,,,
471,12/12/2019 10:00,12.89,33.8,1,,,
472,12/12/2019 10:30,12.77,33.8,1,,,
473,12/12/2019 11:00,12.73,33.73,0.961111111,,,
474,12/12/2019 11:30,12.64,33.76,0.977777778,,,
475,12/12/2019 12:00,12.47,33.8,1,,,
476,12/12/2019 12:30,12.35,33.8,1,,,
477,12/12/2019 13:00,12.25,33.84,1.022222222,,,
478,12/12/2019 13:30,12.51,33.8,1,,,
479,12/12/2019 14:00,12.83,33.84,1.022222222,,,
480,12/12/2019 14:30,13.03,33.73,0.961111111,,,
481,12/12/2019 15:00,12.89,33.73,0.961111111,,,
482,12/12/2019 15:30,12.87,33.62,0.9,,,
483,12/12/2019 16:00,12.79,33.62,0.9,,,
484,12/12/2019 16:30,12.52,33.69,0.938888889,,,
485,12/12/2019 17:00,12.22,33.8,1,,,
486,12/12/2019 17:30,11.97,33.91,1.061111111,,,
487,12/12/2019 18:00,11.76,33.98,1.1,,,
488,12/12/2019 18:30,11.52,33.98,1.1,,,
489,12/12/2019 19:00,11.64,33.98,1.1,,,
490,12/12/2019 19:30,11.61,34.02,1.122222222,,,
491,12/12/2019 20:00,11.77,33.94,1.077777778,,,
492,12/12/2019 20:30,11.97,33.84,1.022222222,,,
493,12/12/2019 21:00,12.04,33.8,1,,,
494,12/12/2019 21:30,12.26,33.66,0.922222222,,,
495,12/12/2019 22:00,12.3,33.66,0.922222222,,,
496,12/12/2019 22:30,12.21,33.69,0.938888889,,,
497,12/12/2019 23:00,12.21,33.66,0.922222222,,,
498,12/12/2019 23:30,12.28,33.66,0.922222222,,,
499,12/13/2019 0:00,12.28,33.62,0.9,,,
500,12/13/2019 0:30,12.35,33.62,0.9,,,
501,12/13/2019 1:00,12.22,33.69,0.938888889,,,
502,12/13/2019 1:30,12.04,33.73,0.961111111,,,
503,12/13/2019 2:00,12.01,33.73,0.961111111,,,
504,12/13/2019 2:30,12.16,33.73,0.961111111,,,
505,12/13/2019 3:00,12.16,33.73,0.961111111,,,
506,12/13/2019 3:30,12.16,33.73,0.961111111,,,
507,12/13/2019 4:00,12.01,33.76,0.977777778,,,
508,12/13/2019 4:30,11.96,33.8,1,,,
509,12/13/2019 5:00,12.04,33.8,1,,,
510,12/13/2019 5:30,12.16,33.73,0.961111111,,,
511,12/13/2019 6:00,12.21,33.73,0.961111111,,,
512,12/13/2019 6:30,12.16,33.73,0.961111111,,,
513,12/13/2019 7:00,12.12,33.73,0.961111111,,,
514,12/13/2019 7:30,11.87,33.84,1.022222222,,,
515,12/13/2019 8:00,12,33.76,0.977777778,,,
516,12/13/2019 8:30,11.83,33.84,1.022222222,,,
517,12/13/2019 9:00,11.75,33.94,1.077777778,,,
518,12/13/2019 9:30,11.62,34.02,1.122222222,,,
519,12/13/2019 10:00,11.06,34.05,1.138888889,,,
520,12/13/2019 10:30,11.03,34.16,1.2,,,
521,12/13/2019 11:00,11.05,34.16,1.2,,,
522,12/13/2019 11:30,11.35,34.05,1.138888889,,,
523,12/13/2019 12:00,11.21,34.12,1.177777778,,,
524,12/13/2019 12:30,11.13,34.16,1.2,,,
525,12/13/2019 13:00,11.03,34.2,1.222222222,,,
526,12/13/2019 13:30,10.93,34.23,1.238888889,,,
527,12/13/2019 14:00,11.94,33.76,0.977777778,,,
528,12/13/2019 14:30,11.61,33.84,1.022222222,,,
529,12/13/2019 15:00,11.78,33.73,0.961111111,,,
530,12/13/2019 15:30,11.54,33.91,1.061111111,,,
531,12/13/2019 16:00,11.44,33.98,1.1,,,
532,12/13/2019 16:30,11.22,34.05,1.138888889,,,
533,12/13/2019 17:00,11.1,34.16,1.2,,,
534,12/13/2019 17:30,10.84,34.23,1.238888889,,,
535,12/13/2019 18:00,10.66,34.27,1.261111111,,,
536,12/13/2019 18:30,10.55,34.27,1.261111111,,,
537,12/13/2019 19:00,10.51,34.3,1.277777778,,,
538,12/13/2019 19:30,10.47,34.3,1.277777778,,,
539,12/13/2019 20:00,10.35,34.3,1.277777778,,,
540,12/13/2019 20:30,10.21,34.38,1.322222222,,,
541,12/13/2019 21:00,10.2,34.38,1.322222222,,,
542,12/13/2019 21:30,10.2,34.41,1.338888889,,,
543,12/13/2019 22:00,10.24,34.45,1.361111111,,,
544,12/13/2019 22:30,10.32,34.45,1.361111111,,,
545,12/13/2019 23:00,10.44,34.41,1.338888889,,,
546,12/13/2019 23:30,10.5,34.41,1.338888889,,,
547,12/14/2019 0:00,10.58,34.38,1.322222222,,,
548,12/14/2019 0:30,10.65,34.38,1.322222222,,,
549,12/14/2019 1:00,10.72,34.34,1.3,,,
550,12/14/2019 1:30,10.69,34.34,1.3,,,
551,12/14/2019 2:00,10.67,34.34,1.3,,,
552,12/14/2019 2:30,10.76,34.34,1.3,,,
553,12/14/2019 3:00,10.81,34.34,1.3,,,
554,12/14/2019 3:30,10.83,34.3,1.277777778,,,
555,12/14/2019 4:00,10.87,34.3,1.277777778,,,
556,12/14/2019 4:30,10.88,34.3,1.277777778,,,
557,12/14/2019 5:00,10.94,34.27,1.261111111,,,
558,12/14/2019 5:30,10.98,34.27,1.261111111,,,
559,12/14/2019 6:00,10.96,34.23,1.238888889,,,
560,12/14/2019 6:30,10.96,34.23,1.238888889,,,
561,12/14/2019 7:00,10.98,34.23,1.238888889,,,
562,12/14/2019 7:30,10.94,34.23,1.238888889,,,
563,12/14/2019 8:00,10.84,34.3,1.277777778,,,
564,12/14/2019 8:30,10.48,34.38,1.322222222,,,
565,12/14/2019 9:00,10.42,34.41,1.338888889,,,
566,12/14/2019 9:30,10.34,34.45,1.361111111,,,
567,12/14/2019 10:00,10.19,34.52,1.4,,,
568,12/14/2019 10:30,10.09,34.56,1.422222222,,,
569,12/14/2019 11:00,10.15,34.45,1.361111111,,,
570,12/14/2019 11:30,10.61,34.23,1.238888889,,,
571,12/14/2019 12:00,10.95,34.05,1.138888889,,,
572,12/14/2019 12:30,11.1,33.98,1.1,,,
573,12/14/2019 13:00,11.01,34.09,1.161111111,,,
574,12/14/2019 13:30,11.05,34.09,1.161111111,,,
575,12/14/2019 14:00,10.98,34.12,1.177777778,,,
576,12/14/2019 14:30,10.93,34.12,1.177777778,,,
577,12/14/2019 15:00,10.88,34.16,1.2,,,
578,12/14/2019 15:30,10.89,34.2,1.222222222,,,
579,12/14/2019 16:00,10.87,34.2,1.222222222,,,
580,12/14/2019 16:30,10.85,34.2,1.222222222,,,
581,12/14/2019 17:00,10.81,34.23,1.238888889,,,
582,12/14/2019 17:30,10.76,34.27,1.261111111,,,
583,12/14/2019 18:00,10.65,34.34,1.3,,,
584,12/14/2019 18:30,10.63,34.3,1.277777778,,,
585,12/14/2019 19:00,10.6,34.34,1.3,,,
586,12/14/2019 19:30,10.63,34.34,1.3,,,
587,12/14/2019 20:00,10.56,34.38,1.322222222,,,
588,12/14/2019 20:30,10.57,34.34,1.3,,,
589,12/14/2019 21:00,10.53,34.38,1.322222222,,,
590,12/14/2019 21:30,10.51,34.41,1.338888889,,,
591,12/14/2019 22:00,10.51,34.45,1.361111111,,,
592,12/14/2019 22:30,10.48,34.48,1.377777778,,,
593,12/14/2019 23:00,10.44,34.52,1.4,,,
594,12/14/2019 23:30,10.46,34.52,1.4,,,
595,12/15/2019 0:00,10.47,34.48,1.377777778,,,
596,12/15/2019 0:30,10.46,34.48,1.377777778,,,
597,12/15/2019 1:00,10.5,34.45,1.361111111,,,
598,12/15/2019 1:30,10.52,34.41,1.338888889,,,
599,12/15/2019 2:00,10.49,34.41,1.338888889,,,
600,12/15/2019 2:30,10.51,34.38,1.322222222,,,
601,12/15/2019 3:00,10.5,34.38,1.322222222,,,
602,12/15/2019 3:30,10.47,34.38,1.322222222,,,
603,12/15/2019 4:00,10.46,34.38,1.322222222,,,
604,12/15/2019 4:30,10.47,34.38,1.322222222,,,
605,12/15/2019 5:00,10.38,34.38,1.322222222,,,
606,12/15/2019 5:30,10.36,34.38,1.322222222,,,
607,12/15/2019 6:00,10.38,34.38,1.322222222,,,
608,12/15/2019 6:30,10.35,34.38,1.322222222,,,
609,12/15/2019 7:00,10.34,34.41,1.338888889,,,
610,12/15/2019 7:30,10.34,34.38,1.322222222,,,
611,12/15/2019 8:00,10.13,34.45,1.361111111,,,
612,12/15/2019 8:30,10.11,34.45,1.361111111,,,
613,12/15/2019 9:00,10.09,34.45,1.361111111,,,
614,12/15/2019 9:30,9.96,34.52,1.4,,,
615,12/15/2019 10:00,9.89,34.52,1.4,,,
616,12/15/2019 10:30,9.92,34.52,1.4,,,
617,12/15/2019 11:00,9.91,34.48,1.377777778,,,
618,12/15/2019 11:30,10.19,34.41,1.338888889,,,
619,12/15/2019 12:00,10.23,34.38,1.322222222,,,
620,12/15/2019 12:30,10.15,34.38,1.322222222,,,
621,12/15/2019 13:00,10.13,34.38,1.322222222,,,
622,12/15/2019 13:30,10.03,34.41,1.338888889,,,
623,12/15/2019 14:00,9.96,34.45,1.361111111,,,
624,12/15/2019 14:30,9.98,34.41,1.338888889,,,
625,12/15/2019 15:00,9.96,34.41,1.338888889,,,
626,12/15/2019 15:30,9.95,34.45,1.361111111,,,
627,12/15/2019 16:00,9.9,34.45,1.361111111,,,
628,12/15/2019 16:30,10.07,34.38,1.322222222,,,
629,12/15/2019 17:00,10.03,34.38,1.322222222,,,
630,12/15/2019 17:30,10.01,34.38,1.322222222,,,
631,12/15/2019 18:00,9.94,34.41,1.338888889,,,
632,12/15/2019 18:30,9.96,34.38,1.322222222,,,
633,12/15/2019 19:00,9.97,34.38,1.322222222,,,
634,12/15/2019 19:30,9.9,34.41,1.338888889,,,
635,12/15/2019 20:00,9.89,34.41,1.338888889,,,
636,12/15/2019 20:30,9.93,34.38,1.322222222,,,
637,12/15/2019 21:00,10.03,34.34,1.3,,,
638,12/15/2019 21:30,10.01,34.3,1.277777778,,,
639,12/15/2019 22:00,10.05,34.27,1.261111111,,,
640,12/15/2019 22:30,10.07,34.27,1.261111111,,,
641,12/15/2019 23:00,10.12,34.23,1.238888889,,,
642,12/15/2019 23:30,10.09,34.23,1.238888889,,,
643,12/16/2019 0:00,10.05,34.23,1.238888889,,,
644,12/16/2019 0:30,10.09,34.2,1.222222222,,,
645,12/16/2019 1:00,10.17,34.16,1.2,,,
646,12/16/2019 1:30,10.15,34.12,1.177777778,,,
647,12/16/2019 2:00,10.2,34.12,1.177777778,,,
648,12/16/2019 2:30,10.19,34.12,1.177777778,,,
649,12/16/2019 3:00,10.2,34.12,1.177777778,,,
650,12/16/2019 3:30,10.22,34.12,1.177777778,,,
651,12/16/2019 4:00,10.19,34.09,1.161111111,,,
652,12/16/2019 4:30,10.23,34.09,1.161111111,,,
653,12/16/2019 5:00,10.29,34.05,1.138888889,,,
654,12/16/2019 5:30,10.28,34.02,1.122222222,,,
655,12/16/2019 6:00,10.32,33.98,1.1,,,
656,12/16/2019 6:30,10.39,33.98,1.1,,,
657,12/16/2019 7:00,10.42,33.91,1.061111111,,,
658,12/16/2019 7:30,10.4,33.91,1.061111111,,,
659,12/16/2019 8:00,10.3,33.98,1.1,,,
660,12/16/2019 8:30,10.12,34.05,1.138888889,,,
661,12/16/2019 9:00,9.89,34.05,1.138888889,,,
662,12/16/2019 9:30,9.79,34.12,1.177777778,,,
663,12/16/2019 10:00,10.15,33.87,1.038888889,,,
664,12/16/2019 10:30,10.22,33.84,1.022222222,,,
665,12/16/2019 11:00,10.25,33.76,0.977777778,,,
666,12/16/2019 11:30,10.54,33.58,0.877777778,,,
667,12/16/2019 12:00,10.48,33.58,0.877777778,,,
668,12/16/2019 12:30,10.65,33.55,0.861111111,,,
669,12/16/2019 13:00,10.73,33.55,0.861111111,,,
670,12/16/2019 13:30,10.65,33.58,0.877777778,,,
671,12/16/2019 14:00,10.72,33.51,0.838888889,,,
672,12/16/2019 14:30,10.81,33.51,0.838888889,,,
673,12/16/2019 15:00,10.97,33.4,0.777777778,,,
674,12/16/2019 15:30,11.03,33.37,0.761111111,,,
675,12/16/2019 16:00,11,33.37,0.761111111,,,
676,12/16/2019 16:30,11.1,33.37,0.761111111,,,
677,12/16/2019 17:00,11.15,33.33,0.738888889,,,
678,12/16/2019 17:30,11.18,33.33,0.738888889,,,
679,12/16/2019 18:00,11.24,33.33,0.738888889,,,
680,12/16/2019 18:30,11.26,33.3,0.722222222,,,
681,12/16/2019 19:00,11.33,33.22,0.677777778,,,
682,12/16/2019 19:30,11.37,33.19,0.661111111,,,
683,12/16/2019 20:00,11.45,33.19,0.661111111,,,
684,12/16/2019 20:30,11.49,33.15,0.638888889,,,
685,12/16/2019 21:00,11.56,33.12,0.622222222,,,
686,12/16/2019 21:30,11.56,33.12,0.622222222,,,
687,12/16/2019 22:00,11.64,33.08,0.6,,,
688,12/16/2019 22:30,11.68,33.04,0.577777778,,,
689,12/16/2019 23:00,11.64,33.04,0.577777778,,,
690,12/16/2019 23:30,11.63,33.04,0.577777778,,,
691,12/17/2019 0:00,11.6,33.04,0.577777778,,,
692,12/17/2019 0:30,11.6,33.08,0.6,,,
693,12/17/2019 1:00,11.6,33.04,0.577777778,,,
694,12/17/2019 1:30,11.63,33.04,0.577777778,,,
695,12/17/2019 2:00,11.65,33.04,0.577777778,,,
696,12/17/2019 2:30,11.66,33.04,0.577777778,,,
697,12/17/2019 3:00,11.68,33.04,0.577777778,,,
698,12/17/2019 3:30,11.68,33.01,0.561111111,,,
699,12/17/2019 4:00,11.71,33.01,0.561111111,,,
700,12/17/2019 4:30,11.76,33.01,0.561111111,,,
701,12/17/2019 5:00,11.78,33.01,0.561111111,,,
702,12/17/2019 5:30,11.81,33.01,0.561111111,,,
703,12/17/2019 6:00,11.78,33.04,0.577777778,,,
704,12/17/2019 6:30,11.85,33.04,0.577777778,,,
705,12/17/2019 7:00,11.76,33.04,0.577777778,,,
706,12/17/2019 7:30,11.77,33.08,0.6,,,
707,12/17/2019 8:00,11.65,33.12,0.622222222,,,
708,12/17/2019 8:30,11.59,33.22,0.677777778,,,
709,12/17/2019 9:00,11.59,33.19,0.661111111,,,
710,12/17/2019 9:30,11.51,33.04,0.577777778,,,
711,12/17/2019 10:00,11.69,32.86,0.477777778,,,
712,12/17/2019 10:30,11.71,32.79,0.438888889,,,
713,12/17/2019 11:00,11.79,32.79,0.438888889,,,
714,12/17/2019 11:30,11.76,32.83,0.461111111,,,
715,12/17/2019 12:00,11.66,32.94,0.522222222,,,
716,12/17/2019 12:30,11.4,32.94,0.522222222,,,
717,12/17/2019 13:00,11.38,32.97,0.538888889,,,
718,12/17/2019 13:30,11.71,32.86,0.477777778,,,
719,12/17/2019 14:00,11.66,32.9,0.5,,,
720,12/17/2019 14:30,11.57,32.94,0.522222222,,,
721,12/17/2019 15:00,11.53,32.97,0.538888889,,,
722,12/17/2019 15:30,11.36,33.04,0.577777778,,,
723,12/17/2019 16:00,11.3,33.04,0.577777778,,,
724,12/17/2019 16:30,11.46,33.01,0.561111111,,,
725,12/17/2019 17:00,11.48,33.04,0.577777778,,,
726,12/17/2019 17:30,11.5,33.04,0.577777778,,,
727,12/17/2019 18:00,11.49,33.04,0.577777778,,,
728,12/17/2019 18:30,11.47,33.01,0.561111111,,,
729,12/17/2019 19:00,11.47,33.01,0.561111111,,,
730,12/17/2019 19:30,11.51,32.97,0.538888889,,,
731,12/17/2019 20:00,11.55,32.94,0.522222222,,,
732,12/17/2019 20:30,11.56,32.97,0.538888889,,,
733,12/17/2019 21:00,11.56,32.94,0.522222222,,,
734,12/17/2019 21:30,11.62,32.94,0.522222222,,,
735,12/17/2019 22:00,11.61,32.94,0.522222222,,,
736,12/17/2019 22:30,11.63,32.94,0.522222222,,,
737,12/17/2019 23:00,11.68,32.94,0.522222222,,,
738,12/17/2019 23:30,11.7,32.94,0.522222222,,,
739,12/18/2019 0:00,11.64,32.97,0.538888889,,,
740,12/18/2019 0:30,11.66,33.01,0.561111111,,,
741,12/18/2019 1:00,11.55,33.04,0.577777778,,,
742,12/18/2019 1:30,11.54,33.08,0.6,,,
743,12/18/2019 2:00,11.49,33.04,0.577777778,,,
744,12/18/2019 2:30,11.42,33.04,0.577777778,,,
745,12/18/2019 3:00,11.37,33.04,0.577777778,,,
746,12/18/2019 3:30,11.31,33.04,0.577777778,,,
747,12/18/2019 4:00,11.33,33.01,0.561111111,,,
748,12/18/2019 4:30,11.3,33.01,0.561111111,,,
749,12/18/2019 5:00,11.28,32.97,0.538888889,,,
750,12/18/2019 5:30,11.29,32.94,0.522222222,,,
751,12/18/2019 6:00,11.25,32.97,0.538888889,,,
752,12/18/2019 6:30,11.28,32.94,0.522222222,,,
753,12/18/2019 7:00,11.26,32.86,0.477777778,,,
754,12/18/2019 7:30,11.32,32.86,0.477777778,,,
755,12/18/2019 8:00,11.27,32.86,0.477777778,,,
756,12/18/2019 8:30,11.11,32.86,0.477777778,,,
757,12/18/2019 9:00,11.26,32.94,0.522222222,,,
758,12/18/2019 9:30,11.09,33.01,0.561111111,,,
759,12/18/2019 10:00,10.97,33.04,0.577777778,,,
760,12/18/2019 10:30,10.97,33.01,0.561111111,,,
761,12/18/2019 11:00,11.08,33.04,0.577777778,,,
762,12/18/2019 11:30,11.13,33.04,0.577777778,,,
763,12/18/2019 12:00,11.17,33.01,0.561111111,,,
764,12/18/2019 12:30,11.2,32.97,0.538888889,,,
765,12/18/2019 13:00,11.17,32.86,0.477777778,,,
766,12/18/2019 13:30,11.28,32.79,0.438888889,,,
767,12/18/2019 14:00,11.94,32.58,0.322222222,,,
768,12/18/2019 14:30,12.18,32.47,0.261111111,,,
769,12/18/2019 15:00,12.23,32.43,0.238888889,,,
770,12/18/2019 15:30,12.24,32.43,0.238888889,,,
771,12/18/2019 16:00,12.11,32.54,0.3,,,
772,12/18/2019 16:30,12.09,32.5,0.277777778,,,
773,12/18/2019 17:00,12.27,32.5,0.277777778,,,
774,12/18/2019 17:30,12.16,32.5,0.277777778,,,
775,12/18/2019 18:00,12.13,32.54,0.3,,,
776,12/18/2019 18:30,11.72,32.68,0.377777778,,,
777,12/18/2019 19:00,11.56,32.79,0.438888889,,,
778,12/18/2019 19:30,11.62,32.79,0.438888889,,,
779,12/18/2019 20:00,11.67,32.72,0.4,,,
780,12/18/2019 20:30,11.6,32.72,0.4,,,
781,12/18/2019 21:00,11.54,32.72,0.4,,,
782,12/18/2019 21:30,11.6,32.68,0.377777778,,,
783,12/18/2019 22:00,11.58,32.68,0.377777778,,,
784,12/18/2019 22:30,11.72,32.68,0.377777778,,,
785,12/18/2019 23:00,11.65,32.72,0.4,,,
786,12/18/2019 23:30,11.81,32.68,0.377777778,,,
787,12/19/2019 0:00,11.79,32.68,0.377777778,,,
788,12/19/2019 0:30,11.87,32.68,0.377777778,,,
789,12/19/2019 1:00,12.01,32.68,0.377777778,,,
790,12/19/2019 1:30,12.03,32.72,0.4,,,
791,12/19/2019 2:00,11.86,32.68,0.377777778,,,
792,12/19/2019 2:30,11.91,32.68,0.377777778,,,
793,12/19/2019 3:00,11.84,32.72,0.4,,,
794,12/19/2019 3:30,11.84,32.72,0.4,,,
795,12/19/2019 4:00,11.79,32.68,0.377777778,,,
796,12/19/2019 4:30,11.94,32.72,0.4,,,
797,12/19/2019 5:00,11.81,32.76,0.422222222,,,
798,12/19/2019 5:30,11.63,32.76,0.422222222,,,
799,12/19/2019 6:00,11.54,32.79,0.438888889,,,
800,12/19/2019 6:30,11.45,32.79,0.438888889,,,
801,12/19/2019 7:00,11.44,32.76,0.422222222,,,
802,12/19/2019 7:30,11.43,32.76,0.422222222,,,
803,12/19/2019 8:00,11.4,32.79,0.438888889,,,
804,12/19/2019 8:30,11.42,32.76,0.422222222,,,
805,12/19/2019 9:00,11.24,32.76,0.422222222,,,
806,12/19/2019 9:30,11.19,32.83,0.461111111,,,
807,12/19/2019 10:00,11,32.9,0.5,,,
808,12/19/2019 10:30,11.01,32.9,0.5,,,
809,12/19/2019 11:00,11.17,32.79,0.438888889,,,
810,12/19/2019 11:30,10.96,32.9,0.5,,,
811,12/19/2019 12:00,11.12,32.86,0.477777778,,,
812,12/19/2019 12:30,11.25,32.9,0.5,,,
813,12/19/2019 13:00,11.23,32.9,0.5,,,
814,12/19/2019 13:30,11.24,32.94,0.522222222,,,
815,12/19/2019 14:00,11.28,32.94,0.522222222,,,
816,12/19/2019 14:30,11.3,32.94,0.522222222,,,
817,12/19/2019 15:00,11.24,32.94,0.522222222,,,
818,12/19/2019 15:30,11.39,32.9,0.5,,,
819,12/19/2019 16:00,11.42,32.83,0.461111111,,,
820,12/19/2019 16:30,11.59,32.79,0.438888889,,,
821,12/19/2019 17:00,11.72,32.76,0.422222222,,,
822,12/19/2019 17:30,11.72,32.76,0.422222222,,,
823,12/19/2019 18:00,11.82,32.79,0.438888889,,,
824,12/19/2019 18:30,11.82,32.79,0.438888889,,,
825,12/19/2019 19:00,11.81,32.83,0.461111111,,,
826,12/19/2019 19:30,11.81,32.83,0.461111111,,,
827,12/19/2019 20:00,11.85,32.83,0.461111111,,,
828,12/19/2019 20:30,11.84,32.83,0.461111111,,,
829,12/19/2019 21:00,11.81,32.83,0.461111111,,,
830,12/19/2019 21:30,11.71,32.83,0.461111111,,,
831,12/19/2019 22:00,11.7,32.83,0.461111111,,,
832,12/19/2019 22:30,11.64,32.83,0.461111111,,,
833,12/19/2019 23:00,11.66,32.83,0.461111111,,,
834,12/19/2019 23:30,11.76,32.79,0.438888889,,,
835,12/20/2019 0:00,11.8,32.79,0.438888889,,,
836,12/20/2019 0:30,11.81,32.76,0.422222222,,,
837,12/20/2019 1:00,11.7,32.79,0.438888889,,,
838,12/20/2019 1:30,11.72,32.76,0.422222222,,,
839,12/20/2019 2:00,11.65,32.83,0.461111111,,,
840,12/20/2019 2:30,11.62,32.83,0.461111111,,,
841,12/20/2019 3:00,11.55,32.86,0.477777778,,,
842,12/20/2019 3:30,11.47,32.9,0.5,,,
843,12/20/2019 4:00,11.38,32.94,0.522222222,,,
844,12/20/2019 4:30,11.2,32.97,0.538888889,,,
845,12/20/2019 5:00,11.11,33.01,0.561111111,,,
846,12/20/2019 5:30,11.01,33.04,0.577777778,,,
847,12/20/2019 6:00,10.97,33.12,0.622222222,,,
848,12/20/2019 6:30,10.89,33.08,0.6,,,
849,12/20/2019 7:00,10.96,33.04,0.577777778,,,
850,12/20/2019 7:30,10.93,33.08,0.6,,,
851,12/20/2019 8:00,10.9,33.12,0.622222222,,,
852,12/20/2019 8:30,10.82,33.12,0.622222222,,,
853,12/20/2019 9:00,10.78,33.19,0.661111111,,,
854,12/20/2019 9:30,10.6,33.26,0.7,,,
855,12/20/2019 10:00,10.48,33.3,0.722222222,,,
856,12/20/2019 10:30,10.53,33.33,0.738888889,,,
857,12/20/2019 11:00,10.5,33.3,0.722222222,,,
858,12/20/2019 11:30,10.52,33.33,0.738888889,,,
859,12/20/2019 12:00,10.55,33.37,0.761111111,,,
860,12/20/2019 12:30,10.68,33.3,0.722222222,,,
861,12/20/2019 13:00,10.79,33.19,0.661111111,,,
862,12/20/2019 13:30,10.9,33.19,0.661111111,,,
863,12/20/2019 14:00,10.91,33.19,0.661111111,,,
864,12/20/2019 14:30,10.97,33.15,0.638888889,,,
865,12/20/2019 15:00,10.96,33.19,0.661111111,,,
866,12/20/2019 15:30,11.04,33.12,0.622222222,,,
867,12/20/2019 16:00,11.02,33.12,0.622222222,,,
868,12/20/2019 16:30,11.04,33.12,0.622222222,,,
869,12/20/2019 17:00,11.05,33.12,0.622222222,,,
870,12/20/2019 17:30,11.1,33.12,0.622222222,,,
871,12/20/2019 18:00,11.11,33.12,0.622222222,,,
872,12/20/2019 18:30,11.19,33.04,0.577777778,,,
873,12/20/2019 19:00,11.2,33.12,0.622222222,,,
874,12/20/2019 19:30,11.29,33.04,0.577777778,,,
875,12/20/2019 20:00,11.33,33.04,0.577777778,,,
876,12/20/2019 20:30,11.35,33.04,0.577777778,,,
877,12/20/2019 21:00,11.39,33.04,0.577777778,,,
878,12/20/2019 21:30,11.32,33.04,0.577777778,,,
879,12/20/2019 22:00,11.28,33.04,0.577777778,,,
880,12/20/2019 22:30,11.22,33.04,0.577777778,,,
881,12/20/2019 23:00,11.21,33.08,0.6,,,
882,12/20/2019 23:30,11.16,33.12,0.622222222,,,
883,12/21/2019 0:00,11.04,33.15,0.638888889,,,
884,12/21/2019 0:30,11.06,33.15,0.638888889,,,
885,12/21/2019 1:00,10.98,33.15,0.638888889,,,
886,12/21/2019 1:30,10.89,33.22,0.677777778,,,
887,12/21/2019 2:00,10.88,33.19,0.661111111,,,
888,12/21/2019 2:30,10.85,33.22,0.677777778,,,
889,12/21/2019 3:00,10.73,33.33,0.738888889,,,
890,12/21/2019 3:30,10.78,33.33,0.738888889,,,
891,12/21/2019 4:00,10.78,33.33,0.738888889,,,
892,12/21/2019 4:30,10.77,33.33,0.738888889,,,
893,12/21/2019 5:00,10.79,33.33,0.738888889,,,
894,12/21/2019 5:30,10.81,33.33,0.738888889,,,
895,12/21/2019 6:00,10.83,33.37,0.761111111,,,
896,12/21/2019 6:30,10.83,33.33,0.738888889,,,
897,12/21/2019 7:00,10.87,33.33,0.738888889,,,
898,12/21/2019 7:30,10.81,33.33,0.738888889,,,
899,12/21/2019 8:00,10.73,33.33,0.738888889,,,
900,12/21/2019 8:30,10.77,33.33,0.738888889,,,
901,12/21/2019 9:00,10.79,33.08,0.6,,,
902,12/21/2019 9:30,10.93,33.22,0.677777778,,,
903,12/21/2019 10:00,10.75,33.3,0.722222222,,,
904,12/21/2019 10:30,10.8,33.22,0.677777778,,,
905,12/21/2019 11:00,10.72,33.22,0.677777778,,,
906,12/21/2019 11:30,10.73,33.3,0.722222222,,,
907,12/21/2019 12:00,10.73,33.19,0.661111111,,,
908,12/21/2019 12:30,10.73,33.26,0.7,,,
909,12/21/2019 13:00,10.85,33.19,0.661111111,,,
910,12/21/2019 13:30,10.73,33.26,0.7,,,
911,12/21/2019 14:00,10.76,33.3,0.722222222,,,
912,12/21/2019 14:30,10.84,33.22,0.677777778,,,
913,12/21/2019 15:00,10.92,33.22,0.677777778,,,
914,12/21/2019 15:30,10.99,33.15,0.638888889,,,
