"Plot Title: 11009654"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009654, SEN S/N: 11009654)","Temp, °F (LGR S/N: 11009654, SEN S/N: 11009654)","DO Adj Conc, mg/L (LGR S/N: 11009654)","Coupler Attached (LGR S/N: 11009654)","Host Connected (LGR S/N: 11009654)","Coupler Detached (LGR S/N: 11009654)","End Of File (LGR S/N: 11009654)"
913,12/20/16 12:00:00 AM,13.62,31.93,,,,,
914,12/20/16 12:30:00 AM,13.62,31.96,,,,,
915,12/20/16 01:00:00 AM,13.62,31.96,,,,,
916,12/20/16 01:30:00 AM,13.62,31.96,,,,,
917,12/20/16 02:00:00 AM,13.62,31.96,,,,,
918,12/20/16 02:30:00 AM,13.61,31.96,,,,,
919,12/20/16 03:00:00 AM,13.61,31.96,,,,,
920,12/20/16 03:30:00 AM,13.61,31.96,,,,,
921,12/20/16 04:00:00 AM,13.59,31.96,,,,,
922,12/20/16 04:30:00 AM,13.59,31.96,,,,,
923,12/20/16 05:00:00 AM,13.58,31.93,,,,,
924,12/20/16 05:30:00 AM,13.59,31.96,,,,,
925,12/20/16 06:00:00 AM,13.58,31.96,,,,,
926,12/20/16 06:30:00 AM,13.57,31.96,,,,,
927,12/20/16 07:00:00 AM,13.55,31.93,,,,,
928,12/20/16 07:30:00 AM,13.54,31.96,,,,,
929,12/20/16 08:00:00 AM,13.54,31.96,,,,,
930,12/20/16 08:30:00 AM,13.53,31.96,,,,,
931,12/20/16 09:00:00 AM,13.53,31.93,,,,,
932,12/20/16 09:30:00 AM,13.53,31.93,,,,,
933,12/20/16 10:00:00 AM,13.52,31.96,,,,,
934,12/20/16 10:30:00 AM,13.52,31.96,,,,,
935,12/20/16 11:00:00 AM,13.51,31.93,,,,,
936,12/20/16 11:30:00 AM,13.53,31.96,,,,,
937,12/20/16 12:00:00 PM,13.53,31.96,,,,,
938,12/20/16 12:30:00 PM,13.54,31.96,,,,,
939,12/20/16 01:00:00 PM,13.55,31.96,,,,,
940,12/20/16 01:30:00 PM,13.59,31.96,,,,,
941,12/20/16 02:00:00 PM,13.60,31.96,,,,,
942,12/20/16 02:30:00 PM,13.61,31.96,,,,,
943,12/20/16 03:00:00 PM,13.66,31.96,,,,,
944,12/20/16 03:30:00 PM,13.61,31.96,,,,,
945,12/20/16 04:00:00 PM,13.61,31.96,,,,,
946,12/20/16 04:30:00 PM,13.59,31.96,,,,,
947,12/20/16 05:00:00 PM,13.58,31.96,,,,,
948,12/20/16 05:30:00 PM,13.55,31.96,,,,,
949,12/20/16 06:00:00 PM,13.54,31.96,,,,,
950,12/20/16 06:30:00 PM,13.52,31.96,,,,,
951,12/20/16 07:00:00 PM,13.52,31.93,,,,,
952,12/20/16 07:30:00 PM,13.52,31.96,,,,,
953,12/20/16 08:00:00 PM,13.50,31.93,,,,,
954,12/20/16 08:30:00 PM,13.50,31.96,,,,,
955,12/20/16 09:00:00 PM,13.51,31.93,,,,,
956,12/20/16 09:30:00 PM,13.51,31.93,,,,,
957,12/20/16 10:00:00 PM,13.52,31.96,,,,,
958,12/20/16 10:30:00 PM,13.51,31.96,,,,,
959,12/20/16 11:00:00 PM,13.51,31.93,,,,,
960,12/20/16 11:30:00 PM,13.51,31.93,,,,,
961,12/21/16 12:00:00 AM,13.51,31.96,,,,,
962,12/21/16 12:30:00 AM,13.52,31.93,,,,,
963,12/21/16 01:00:00 AM,13.53,31.96,,,,,
964,12/21/16 01:30:00 AM,13.52,31.96,,,,,
965,12/21/16 02:00:00 AM,13.51,31.96,,,,,
966,12/21/16 02:30:00 AM,13.49,31.96,,,,,
967,12/21/16 03:00:00 AM,13.50,31.96,,,,,
968,12/21/16 03:30:00 AM,13.49,31.96,,,,,
969,12/21/16 04:00:00 AM,13.48,31.96,,,,,
970,12/21/16 04:30:00 AM,13.46,31.96,,,,,
971,12/21/16 05:00:00 AM,13.46,31.96,,,,,
972,12/21/16 05:30:00 AM,13.45,31.96,,,,,
973,12/21/16 06:00:00 AM,13.43,31.96,,,,,
974,12/21/16 06:30:00 AM,13.42,31.93,,,,,
975,12/21/16 07:00:00 AM,13.41,31.93,,,,,
976,12/21/16 07:30:00 AM,13.40,31.96,,,,,
977,12/21/16 08:00:00 AM,13.39,31.96,,,,,
978,12/21/16 08:30:00 AM,13.39,31.96,,,,,
979,12/21/16 09:00:00 AM,13.39,31.96,,,,,
980,12/21/16 09:30:00 AM,13.38,31.96,,,,,
981,12/21/16 10:00:00 AM,13.38,31.93,,,,,
982,12/21/16 10:30:00 AM,13.34,31.93,,,,,
983,12/21/16 11:00:00 AM,13.33,31.96,,,,,
984,12/21/16 11:30:00 AM,13.33,31.93,,,,,
985,12/21/16 12:00:00 PM,13.31,31.96,,,,,
986,12/21/16 12:30:00 PM,13.32,31.96,,,,,
987,12/21/16 01:00:00 PM,13.33,31.96,,,,,
988,12/21/16 01:30:00 PM,13.34,31.96,,,,,
989,12/21/16 02:00:00 PM,13.36,31.96,,,,,
990,12/21/16 02:30:00 PM,13.36,31.96,,,,,
991,12/21/16 03:00:00 PM,13.35,31.96,,,,,
992,12/21/16 03:30:00 PM,13.35,31.96,,,,,
993,12/21/16 04:00:00 PM,13.35,31.96,,,,,
994,12/21/16 04:30:00 PM,13.32,31.96,,,,,
995,12/21/16 05:00:00 PM,13.31,31.96,,,,,
996,12/21/16 05:30:00 PM,13.27,31.96,,,,,
997,12/21/16 06:00:00 PM,13.24,31.96,,,,,
998,12/21/16 06:30:00 PM,13.22,31.96,,,,,
999,12/21/16 07:00:00 PM,13.18,31.96,,,,,
1000,12/21/16 07:30:00 PM,13.18,31.96,,,,,
1001,12/21/16 08:00:00 PM,13.16,31.96,,,,,
1002,12/21/16 08:30:00 PM,13.16,31.96,,,,,
1003,12/21/16 09:00:00 PM,13.14,31.96,,,,,
1004,12/21/16 09:30:00 PM,13.16,31.96,,,,,
1005,12/21/16 10:00:00 PM,13.15,31.96,,,,,
1006,12/21/16 10:30:00 PM,13.16,31.96,,,,,
1007,12/21/16 11:00:00 PM,13.15,31.96,,,,,
1008,12/21/16 11:30:00 PM,13.15,31.96,,,,,
1009,12/22/16 12:00:00 AM,13.16,31.96,,,,,
1010,12/22/16 12:30:00 AM,13.17,31.96,,,,,
1011,12/22/16 01:00:00 AM,13.18,31.96,,,,,
1012,12/22/16 01:30:00 AM,13.16,31.96,,,,,
1013,12/22/16 02:00:00 AM,13.17,31.96,,,,,
1014,12/22/16 02:30:00 AM,13.16,31.96,,,,,
1015,12/22/16 03:00:00 AM,13.18,31.96,,,,,
1016,12/22/16 03:30:00 AM,13.18,31.96,,,,,
1017,12/22/16 04:00:00 AM,13.17,31.96,,,,,
1018,12/22/16 04:30:00 AM,13.18,31.96,,,,,
1019,12/22/16 05:00:00 AM,13.18,31.96,,,,,
1020,12/22/16 05:30:00 AM,13.17,31.96,,,,,
1021,12/22/16 06:00:00 AM,13.17,31.96,,,,,
1022,12/22/16 06:30:00 AM,13.17,31.96,,,,,
1023,12/22/16 07:00:00 AM,13.15,31.96,,,,,
1024,12/22/16 07:30:00 AM,13.16,31.96,,,,,
1025,12/22/16 08:00:00 AM,13.14,31.96,,,,,
1026,12/22/16 08:30:00 AM,13.13,31.96,,,,,
1027,12/22/16 09:00:00 AM,13.12,31.96,,,,,
1028,12/22/16 09:30:00 AM,13.12,31.96,,,,,
1029,12/22/16 10:00:00 AM,13.12,31.96,,,,,
1030,12/22/16 10:30:00 AM,13.13,31.96,,,,,
1031,12/22/16 11:00:00 AM,13.15,31.96,,,,,
1032,12/22/16 11:30:00 AM,13.18,32.00,,,,,
1033,12/22/16 12:00:00 PM,13.24,32.00,,,,,
1034,12/22/16 12:30:00 PM,13.30,32.00,,,,,
1035,12/22/16 01:00:00 PM,13.34,32.04,,,,,
1036,12/22/16 01:30:00 PM,13.39,32.04,,,,,
1037,12/22/16 02:00:00 PM,13.43,32.04,,,,,
1038,12/22/16 02:30:00 PM,13.45,32.04,,,,,
1039,12/22/16 03:00:00 PM,13.49,32.04,,,,,
1040,12/22/16 03:30:00 PM,13.50,32.07,,,,,
1041,12/22/16 04:00:00 PM,13.49,32.04,,,,,
1042,12/22/16 04:30:00 PM,13.48,32.04,,,,,
1043,12/22/16 05:00:00 PM,13.46,32.04,,,,,
1044,12/22/16 05:30:00 PM,13.43,32.04,,,,,
1045,12/22/16 06:00:00 PM,13.41,32.04,,,,,
1046,12/22/16 06:30:00 PM,13.34,32.00,,,,,
1047,12/22/16 07:00:00 PM,13.31,32.00,,,,,
1048,12/22/16 07:30:00 PM,13.29,32.00,,,,,
1049,12/22/16 08:00:00 PM,13.26,32.00,,,,,
1050,12/22/16 08:30:00 PM,13.26,32.00,,,,,
1051,12/22/16 09:00:00 PM,13.26,32.00,,,,,
1052,12/22/16 09:30:00 PM,13.25,32.00,,,,,
1053,12/22/16 10:00:00 PM,13.26,32.00,,,,,
1054,12/22/16 10:30:00 PM,13.27,32.00,,,,,
1055,12/22/16 11:00:00 PM,13.29,32.00,,,,,
1056,12/22/16 11:30:00 PM,13.32,32.00,,,,,
1057,12/23/16 12:00:00 AM,13.34,32.00,,,,,
1058,12/23/16 12:30:00 AM,13.38,32.00,,,,,
1059,12/23/16 01:00:00 AM,13.41,32.00,,,,,
1060,12/23/16 01:30:00 AM,13.43,32.00,,,,,
1061,12/23/16 02:00:00 AM,13.44,31.96,,,,,
1062,12/23/16 02:30:00 AM,13.45,31.96,,,,,
1063,12/23/16 03:00:00 AM,13.46,31.96,,,,,
1064,12/23/16 03:30:00 AM,13.46,31.96,,,,,
1065,12/23/16 04:00:00 AM,13.48,31.96,,,,,
1066,12/23/16 04:30:00 AM,13.45,31.96,,,,,
1067,12/23/16 05:00:00 AM,13.44,31.96,,,,,
1068,12/23/16 05:30:00 AM,13.43,31.96,,,,,
1069,12/23/16 06:00:00 AM,13.42,31.96,,,,,
1070,12/23/16 06:30:00 AM,13.40,31.96,,,,,
1071,12/23/16 07:00:00 AM,13.38,31.96,,,,,
1072,12/23/16 07:30:00 AM,13.38,31.96,,,,,
1073,12/23/16 08:00:00 AM,13.35,31.96,,,,,
1074,12/23/16 08:30:00 AM,13.33,31.96,,,,,
1075,12/23/16 09:00:00 AM,13.32,31.96,,,,,
1076,12/23/16 09:30:00 AM,13.31,31.96,,,,,
1077,12/23/16 10:00:00 AM,13.29,31.96,,,,,
1078,12/23/16 10:30:00 AM,13.27,31.96,,,,,
1079,12/23/16 11:00:00 AM,13.27,31.96,,,,,
1080,12/23/16 11:30:00 AM,13.26,31.96,,,,,
1081,12/23/16 12:00:00 PM,13.26,31.96,,,,,
1082,12/23/16 12:30:00 PM,13.25,31.96,,,,,
1083,12/23/16 01:00:00 PM,13.25,31.96,,,,,
1084,12/23/16 01:30:00 PM,13.25,31.96,,,,,
1085,12/23/16 02:00:00 PM,13.25,31.96,,,,,
1086,12/23/16 02:30:00 PM,13.25,31.96,,,,,
1087,12/23/16 03:00:00 PM,13.27,32.00,,,,,
1088,12/23/16 03:30:00 PM,13.26,32.00,,,,,
1089,12/23/16 04:00:00 PM,13.26,32.00,,,,,
1090,12/23/16 04:30:00 PM,13.26,31.96,,,,,
1091,12/23/16 05:00:00 PM,13.24,32.00,,,,,
1092,12/23/16 05:30:00 PM,13.25,32.00,,,,,
1093,12/23/16 06:00:00 PM,13.23,32.00,,,,,
1094,12/23/16 06:30:00 PM,13.23,32.00,,,,,
1095,12/23/16 07:00:00 PM,13.20,31.96,,,,,
1096,12/23/16 07:30:00 PM,13.20,31.96,,,,,
1097,12/23/16 08:00:00 PM,13.17,31.96,,,,,
1098,12/23/16 08:30:00 PM,13.17,31.96,,,,,
1099,12/23/16 09:00:00 PM,13.16,31.96,,,,,
1100,12/23/16 09:30:00 PM,13.17,31.96,,,,,
1101,12/23/16 10:00:00 PM,13.17,31.96,,,,,
1102,12/23/16 10:30:00 PM,13.16,31.96,,,,,
1103,12/23/16 11:00:00 PM,13.17,31.96,,,,,
1104,12/23/16 11:30:00 PM,13.18,31.96,,,,,
1105,12/24/16 12:00:00 AM,13.17,31.96,,,,,
1106,12/24/16 12:30:00 AM,13.17,31.96,,,,,
1107,12/24/16 01:00:00 AM,13.17,31.96,,,,,
1108,12/24/16 01:30:00 AM,13.20,31.96,,,,,
1109,12/24/16 02:00:00 AM,13.20,31.96,,,,,
1110,12/24/16 02:30:00 AM,13.21,31.96,,,,,
1111,12/24/16 03:00:00 AM,13.21,31.96,,,,,
1112,12/24/16 03:30:00 AM,13.22,31.96,,,,,
1113,12/24/16 04:00:00 AM,13.21,31.96,,,,,
1114,12/24/16 04:30:00 AM,13.23,31.96,,,,,
1115,12/24/16 05:00:00 AM,13.22,31.96,,,,,
1116,12/24/16 05:30:00 AM,13.21,31.96,,,,,
1117,12/24/16 06:00:00 AM,13.20,31.96,,,,,
1118,12/24/16 06:30:00 AM,13.18,31.96,,,,,
1119,12/24/16 07:00:00 AM,13.17,31.96,,,,,
1120,12/24/16 07:30:00 AM,13.16,31.96,,,,,
1121,12/24/16 08:00:00 AM,13.15,31.96,,,,,
1122,12/24/16 08:30:00 AM,13.13,31.96,,,,,
1123,12/24/16 09:00:00 AM,13.13,32.00,,,,,
1124,12/24/16 09:30:00 AM,13.12,31.96,,,,,
1125,12/24/16 10:00:00 AM,13.11,32.00,,,,,
1126,12/24/16 10:30:00 AM,13.07,32.00,,,,,
1127,12/24/16 11:00:00 AM,13.09,32.00,,,,,
1128,12/24/16 11:30:00 AM,13.08,32.00,,,,,
1129,12/24/16 12:00:00 PM,13.08,32.00,,,,,
1130,12/24/16 12:30:00 PM,13.11,32.00,,,,,
1131,12/24/16 01:00:00 PM,13.11,32.00,,,,,
1132,12/24/16 01:30:00 PM,13.13,32.00,,,,,
1133,12/24/16 02:00:00 PM,13.15,32.04,,,,,
1134,12/24/16 02:30:00 PM,13.15,32.04,,,,,
1135,12/24/16 03:00:00 PM,13.17,32.04,,,,,
1136,12/24/16 03:30:00 PM,13.21,32.04,,,,,
1137,12/24/16 04:00:00 PM,13.21,32.04,,,,,
1138,12/24/16 04:30:00 PM,13.22,32.04,,,,,
1139,12/24/16 05:00:00 PM,13.20,32.04,,,,,
1140,12/24/16 05:30:00 PM,13.18,32.04,,,,,
1141,12/24/16 06:00:00 PM,13.16,32.04,,,,,
1142,12/24/16 06:30:00 PM,13.14,32.04,,,,,
1143,12/24/16 07:00:00 PM,13.14,32.04,,,,,
1144,12/24/16 07:30:00 PM,13.11,32.04,,,,,
1145,12/24/16 08:00:00 PM,13.08,32.04,,,,,
1146,12/24/16 08:30:00 PM,13.09,32.04,,,,,
1147,12/24/16 09:00:00 PM,13.07,32.04,,,,,
1148,12/24/16 09:30:00 PM,13.06,32.04,,,,,
1149,12/24/16 10:00:00 PM,13.05,32.04,,,,,
1150,12/24/16 10:30:00 PM,13.04,32.00,,,,,
1151,12/24/16 11:00:00 PM,13.05,32.04,,,,,
1152,12/24/16 11:30:00 PM,13.06,32.00,,,,,
1153,12/25/16 12:00:00 AM,13.06,32.00,,,,,
1154,12/25/16 12:30:00 AM,13.08,32.00,,,,,
1155,12/25/16 01:00:00 AM,13.08,32.00,,,,,
1156,12/25/16 01:30:00 AM,13.08,32.00,,,,,
1157,12/25/16 02:00:00 AM,13.09,32.00,,,,,
1158,12/25/16 02:30:00 AM,13.11,32.00,,,,,
1159,12/25/16 03:00:00 AM,13.11,32.00,,,,,
1160,12/25/16 03:30:00 AM,13.09,32.00,,,,,
1161,12/25/16 04:00:00 AM,13.11,32.00,,,,,
1162,12/25/16 04:30:00 AM,13.11,32.00,,,,,
1163,12/25/16 05:00:00 AM,13.09,32.00,,,,,
1164,12/25/16 05:30:00 AM,13.08,32.00,,,,,
1165,12/25/16 06:00:00 AM,13.08,32.00,,,,,
1166,12/25/16 06:30:00 AM,13.07,32.00,,,,,
1167,12/25/16 07:00:00 AM,13.06,32.00,,,,,
1168,12/25/16 07:30:00 AM,13.04,32.00,,,,,
1169,12/25/16 08:00:00 AM,13.03,32.00,,,,,
1170,12/25/16 08:30:00 AM,13.02,32.00,,,,,
1171,12/25/16 09:00:00 AM,12.99,32.00,,,,,
1172,12/25/16 09:30:00 AM,12.98,32.00,,,,,
1173,12/25/16 10:00:00 AM,12.97,32.00,,,,,
1174,12/25/16 10:30:00 AM,12.97,32.00,,,,,
1175,12/25/16 11:00:00 AM,12.96,32.00,,,,,
1176,12/25/16 11:30:00 AM,12.96,32.00,,,,,
1177,12/25/16 12:00:00 PM,12.98,32.00,,,,,
1178,12/25/16 12:30:00 PM,13.00,32.00,,,,,
1179,12/25/16 01:00:00 PM,13.02,32.00,,,,,
1180,12/25/16 01:30:00 PM,13.03,32.00,,,,,
1181,12/25/16 02:00:00 PM,13.06,32.04,,,,,
1182,12/25/16 02:30:00 PM,13.09,32.04,,,,,
1183,12/25/16 03:00:00 PM,13.11,32.04,,,,,
1184,12/25/16 03:30:00 PM,13.13,32.04,,,,,
1185,12/25/16 04:00:00 PM,13.16,32.04,,,,,
1186,12/25/16 04:30:00 PM,13.16,32.04,,,,,
1187,12/25/16 05:00:00 PM,13.18,32.04,,,,,
1188,12/25/16 05:30:00 PM,13.21,32.04,,,,,
1189,12/25/16 06:00:00 PM,13.23,32.04,,,,,
1190,12/25/16 06:30:00 PM,13.23,32.04,,,,,
1191,12/25/16 07:00:00 PM,13.21,32.00,,,,,
1192,12/25/16 07:30:00 PM,13.18,32.00,,,,,
1193,12/25/16 08:00:00 PM,13.16,32.00,,,,,
1194,12/25/16 08:30:00 PM,13.16,32.00,,,,,
1195,12/25/16 09:00:00 PM,13.16,32.00,,,,,
1196,12/25/16 09:30:00 PM,13.16,32.00,,,,,
1197,12/25/16 10:00:00 PM,13.18,32.00,,,,,
1198,12/25/16 10:30:00 PM,13.20,32.00,,,,,
1199,12/25/16 11:00:00 PM,13.20,32.00,,,,,
1200,12/25/16 11:30:00 PM,13.20,32.00,,,,,
1201,12/26/16 12:00:00 AM,13.17,32.04,,,,,
1202,12/26/16 12:30:00 AM,13.22,32.00,,,,,
1203,12/26/16 01:00:00 AM,13.24,32.00,,,,,
1204,12/26/16 01:30:00 AM,13.23,32.00,,,,,
1205,12/26/16 02:00:00 AM,13.24,32.00,,,,,
1206,12/26/16 02:30:00 AM,13.25,32.00,,,,,
1207,12/26/16 03:00:00 AM,13.26,32.00,,,,,
1208,12/26/16 03:30:00 AM,13.26,32.00,,,,,
1209,12/26/16 04:00:00 AM,13.25,32.00,,,,,
1210,12/26/16 04:30:00 AM,13.25,32.00,,,,,
1211,12/26/16 05:00:00 AM,13.25,32.00,,,,,
1212,12/26/16 05:30:00 AM,13.22,32.00,,,,,
1213,12/26/16 06:00:00 AM,13.22,32.00,,,,,
1214,12/26/16 06:30:00 AM,13.20,32.04,,,,,
1215,12/26/16 07:00:00 AM,13.18,32.00,,,,,
1216,12/26/16 07:30:00 AM,13.14,32.04,,,,,
1217,12/26/16 08:00:00 AM,13.14,32.04,,,,,
1218,12/26/16 08:30:00 AM,13.11,32.04,,,,,
1219,12/26/16 09:00:00 AM,13.09,32.04,,,,,
1220,12/26/16 09:30:00 AM,13.07,32.04,,,,,
1221,12/26/16 10:00:00 AM,13.08,32.04,,,,,
1222,12/26/16 10:30:00 AM,13.08,32.07,,,,,
1223,12/26/16 11:00:00 AM,13.09,32.11,,,,,
1224,12/26/16 11:30:00 AM,13.15,32.14,,,,,
1225,12/26/16 12:00:00 PM,13.22,32.18,,,,,
1226,12/26/16 12:30:00 PM,13.30,32.22,,,,,
1227,12/26/16 01:00:00 PM,13.52,32.32,,,,,
1228,12/26/16 01:30:00 PM,13.63,32.36,,,,,
1229,12/26/16 02:00:00 PM,13.75,32.40,,,,,
1230,12/26/16 02:30:00 PM,13.85,32.43,,,,,
1231,12/26/16 03:00:00 PM,13.88,32.43,,,,,
1232,12/26/16 03:30:00 PM,13.97,32.43,,,,,
1233,12/26/16 04:00:00 PM,14.04,32.43,,,,,
1234,12/26/16 04:30:00 PM,14.06,32.40,,,,,
1235,12/26/16 05:00:00 PM,14.08,32.36,,,,,
1236,12/26/16 05:30:00 PM,14.03,32.32,,,,,
1237,12/26/16 06:00:00 PM,13.96,32.29,,,,,
1238,12/26/16 06:30:00 PM,13.87,32.25,,,,,
1239,12/26/16 07:00:00 PM,13.77,32.22,,,,,
1240,12/26/16 07:30:00 PM,13.67,32.18,,,,,
1241,12/26/16 08:00:00 PM,13.59,32.18,,,,,
1242,12/26/16 08:30:00 PM,13.51,32.14,,,,,
1243,12/26/16 09:00:00 PM,13.44,32.07,,,,,
1244,12/26/16 09:30:00 PM,13.46,32.07,,,,,
1245,12/26/16 10:00:00 PM,13.45,32.04,,,,,
1246,12/26/16 10:30:00 PM,13.49,32.04,,,,,
1247,12/26/16 11:00:00 PM,13.51,32.04,,,,,
1248,12/26/16 11:30:00 PM,13.54,32.00,,,,,
1249,12/27/16 12:00:00 AM,13.59,32.00,,,,,
1250,12/27/16 12:30:00 AM,13.60,32.00,,,,,
1251,12/27/16 01:00:00 AM,13.63,32.00,,,,,
1252,12/27/16 01:30:00 AM,13.67,31.96,,,,,
1253,12/27/16 02:00:00 AM,13.70,31.96,,,,,
1254,12/27/16 02:30:00 AM,13.72,31.96,,,,,
1255,12/27/16 03:00:00 AM,13.75,31.96,,,,,
1256,12/27/16 03:30:00 AM,13.77,31.96,,,,,
1257,12/27/16 04:00:00 AM,13.77,31.96,,,,,
1258,12/27/16 04:30:00 AM,13.76,31.93,,,,,
1259,12/27/16 05:00:00 AM,13.75,31.93,,,,,
1260,12/27/16 05:30:00 AM,13.72,31.93,,,,,
1261,12/27/16 06:00:00 AM,13.69,31.93,,,,,
1262,12/27/16 06:30:00 AM,13.67,31.93,,,,,
1263,12/27/16 07:00:00 AM,13.64,31.93,,,,,
1264,12/27/16 07:30:00 AM,13.61,31.93,,,,,
1265,12/27/16 08:00:00 AM,13.59,31.93,,,,,
1266,12/27/16 08:30:00 AM,13.57,31.93,,,,,
1267,12/27/16 09:00:00 AM,13.54,31.93,,,,,
1268,12/27/16 09:30:00 AM,13.55,31.93,,,,,
1269,12/27/16 10:00:00 AM,13.55,31.96,,,,,
1270,12/27/16 10:30:00 AM,13.57,31.96,,,,,
1271,12/27/16 11:00:00 AM,13.60,31.96,,,,,
1272,12/27/16 11:30:00 AM,13.68,32.00,,,,,
1273,12/27/16 12:00:00 PM,13.77,32.07,,,,,
1274,12/27/16 12:30:00 PM,13.87,32.14,,,,,
1275,12/27/16 01:00:00 PM,14.00,32.18,,,,,
1276,12/27/16 01:30:00 PM,14.13,32.22,,,,,
1277,12/27/16 02:00:00 PM,14.21,32.22,,,,,
1278,12/27/16 02:30:00 PM,14.26,32.25,,,,,
1279,12/27/16 03:00:00 PM,14.28,32.25,,,,,
1280,12/27/16 03:30:00 PM,14.31,32.25,,,,,
1281,12/27/16 04:00:00 PM,14.33,32.25,,,,,
1282,12/27/16 04:30:00 PM,14.33,32.25,,,,,
1283,12/27/16 05:00:00 PM,14.34,32.25,,,,,
1284,12/27/16 05:30:00 PM,14.32,32.22,,,,,
1285,12/27/16 06:00:00 PM,14.24,32.18,,,,,
1286,12/27/16 06:30:00 PM,14.15,32.14,,,,,
1287,12/27/16 07:00:00 PM,14.25,32.36,,,,,
1288,12/27/16 07:30:00 PM,14.41,32.40,,,,,
1289,12/27/16 08:00:00 PM,14.46,32.40,,,,,
1290,12/27/16 08:30:00 PM,14.68,32.40,,,,,
1291,12/27/16 09:00:00 PM,14.70,32.40,,,,,
1292,12/27/16 09:30:00 PM,14.57,32.32,,,,,
1293,12/27/16 10:00:00 PM,14.40,32.29,,,,,
1294,12/27/16 10:30:00 PM,14.27,32.22,,,,,
1295,12/27/16 11:00:00 PM,13.89,32.14,,,,,
1296,12/27/16 11:30:00 PM,13.71,32.11,,,,,
1297,12/28/16 12:00:00 AM,13.70,32.11,,,,,
1298,12/28/16 12:30:00 AM,13.63,32.04,,,,,
1299,12/28/16 01:00:00 AM,13.63,32.04,,,,,
1300,12/28/16 01:30:00 AM,13.63,32.00,,,,,
1301,12/28/16 02:00:00 AM,13.66,32.00,,,,,
1302,12/28/16 02:30:00 AM,13.68,32.00,,,,,
1303,12/28/16 03:00:00 AM,13.69,32.00,,,,,
1304,12/28/16 03:30:00 AM,13.69,32.00,,,,,
1305,12/28/16 04:00:00 AM,13.63,32.04,,,,,
1306,12/28/16 04:30:00 AM,13.61,32.04,,,,,
1307,12/28/16 05:00:00 AM,13.55,32.04,,,,,
1308,12/28/16 05:30:00 AM,13.55,32.07,,,,,
1309,12/28/16 06:00:00 AM,13.53,32.07,,,,,
1310,12/28/16 06:30:00 AM,13.52,32.07,,,,,
1311,12/28/16 07:00:00 AM,13.48,32.07,,,,,
1312,12/28/16 07:30:00 AM,13.67,32.14,,,,,
1313,12/28/16 08:00:00 AM,13.58,32.11,,,,,
1314,12/28/16 08:30:00 AM,13.46,32.11,,,,,
1315,12/28/16 09:00:00 AM,13.36,32.11,,,,,
1316,12/28/16 09:30:00 AM,13.35,32.18,,,,,
1317,12/28/16 10:00:00 AM,13.32,32.18,,,,,
1318,12/28/16 10:30:00 AM,13.30,32.14,,,,,
1319,12/28/16 11:00:00 AM,13.27,32.22,,,,,
1320,12/28/16 11:30:00 AM,13.35,32.18,,,,,
1321,12/28/16 12:00:00 PM,13.42,32.25,,,,,
1322,12/28/16 12:30:00 PM,13.61,32.25,,,,,
1323,12/28/16 01:00:00 PM,13.77,32.32,,,,,
1324,12/28/16 01:30:00 PM,13.94,32.40,,,,,
1325,12/28/16 02:00:00 PM,14.05,32.47,,,,,
1326,12/28/16 02:30:00 PM,14.14,32.54,,,,,
1327,12/28/16 03:00:00 PM,14.21,32.61,,,,,
1328,12/28/16 03:30:00 PM,14.28,32.65,,,,,
1329,12/28/16 04:00:00 PM,14.26,32.65,,,,,
1330,12/28/16 04:30:00 PM,13.84,32.72,,,,,
1331,12/28/16 05:00:00 PM,13.98,32.79,,,,,
1332,12/28/16 05:30:00 PM,14.35,32.86,,,,,
1333,12/28/16 06:00:00 PM,14.44,32.90,,,,,
1334,12/28/16 06:30:00 PM,14.61,32.97,,,,,
1335,12/28/16 07:00:00 PM,14.60,32.97,,,,,
1336,12/28/16 07:30:00 PM,14.80,32.97,,,,,
1337,12/28/16 08:00:00 PM,14.95,32.97,,,,,
1338,12/28/16 08:30:00 PM,15.04,32.94,,,,,
1339,12/28/16 09:00:00 PM,14.96,32.94,,,,,
1340,12/28/16 09:30:00 PM,15.18,32.94,,,,,
1341,12/28/16 10:00:00 PM,15.24,32.90,,,,,
1342,12/28/16 10:30:00 PM,15.12,32.86,,,,,
1343,12/28/16 11:00:00 PM,14.80,32.79,,,,,
1344,12/28/16 11:30:00 PM,14.73,32.79,,,,,
1345,12/29/16 12:00:00 AM,14.53,32.76,,,,,
1346,12/29/16 12:30:00 AM,13.88,32.61,,,,,
1347,12/29/16 01:00:00 AM,13.60,32.54,,,,,
1348,12/29/16 01:30:00 AM,13.53,32.47,,,,,
1349,12/29/16 02:00:00 AM,13.54,32.43,,,,,
1350,12/29/16 02:30:00 AM,13.50,32.43,,,,,
1351,12/29/16 03:00:00 AM,13.48,32.40,,,,,
1352,12/29/16 03:30:00 AM,13.46,32.40,,,,,
1353,12/29/16 04:00:00 AM,13.44,32.36,,,,,
1354,12/29/16 04:30:00 AM,13.42,32.36,,,,,
1355,12/29/16 05:00:00 AM,13.40,32.32,,,,,
1356,12/29/16 05:30:00 AM,13.39,32.29,,,,,
1357,12/29/16 06:00:00 AM,13.36,32.29,,,,,
1358,12/29/16 06:30:00 AM,13.35,32.29,,,,,
1359,12/29/16 07:00:00 AM,13.33,32.29,,,,,
